lagoslakeid,lake_nhdid,lake_reachcode,lake_namegnis,lake_namelagos,lake_county,lake_countyfips,lake_lat_decdeg,lake_lon_decdeg,lake_centroidstate,nhdhr_area_sqkm,nhdhr_fdate,nhdhr_gnisid,lagosus_legacysiteid,lagosus_legacysitelabel,lagosus_legacyprogram,wqp_monitoringlocationidentifier,wqp_monitoringlocationname,wqp_providername,nhdplusv2_comid,nhdplusv2_reachcode,nhdplusv2_area_sqkm,lagosne_lagoslakeid,lagosne_legacysiteid,nla2007_siteid,nla2012_siteid,nhdplusv2_lakes_n,lagosne_lakes_n,wqp_sites_n,lagosus_legacyids_n
4020,34242458,7.04E+12,Mazaska Lake,Mazaska Lake,Rice,27131,44.37272581,-93.39624856,MN,2.708,2008-03-28T04:00:00Z,647647,NA,NA,NA,MNPCA-66-0039-00-202,MAZASKA,STORET,2031719,7.04E+12,2.705,4020,66-0039-00-205,NA,NA,1,1,10,10
4020,34242458,7.04E+12,Mazaska Lake,Mazaska Lake,Rice,27131,44.37272581,-93.39624856,MN,2.708,2008-03-28T04:00:00Z,647647,NA,NA,NA,MNPCA-66-0039-00-203,MAZASKA,STORET,2031719,7.04E+12,2.705,4020,66-0039-00-205,NA,NA,1,1,10,10
4020,34242458,7.04E+12,Mazaska Lake,Mazaska Lake,Rice,27131,44.37272581,-93.39624856,MN,2.708,2008-03-28T04:00:00Z,647647,NA,NA,NA,MNPCA-66-0039-00-204,MAZASKA,STORET,2031719,7.04E+12,2.705,4020,66-0039-00-205,NA,NA,1,1,10,10
4020,34242458,7.04E+12,Mazaska Lake,Mazaska Lake,Rice,27131,44.37272581,-93.39624856,MN,2.708,2008-03-28T04:00:00Z,647647,NA,NA,NA,MNPCA-66-0039-00-205,MAZASKA,STORET,2031719,7.04E+12,2.705,4020,66-0039-00-205,NA,NA,1,1,10,10
4020,34242458,7.04E+12,Mazaska Lake,Mazaska Lake,Rice,27131,44.37272581,-93.39624856,MN,2.708,2008-03-28T04:00:00Z,647647,NA,NA,NA,MNPCA-66-0039-00-206,MAZASKA,STORET,2031719,7.04E+12,2.705,4020,66-0039-00-205,NA,NA,1,1,10,10
4020,34242458,7.04E+12,Mazaska Lake,Mazaska Lake,Rice,27131,44.37272581,-93.39624856,MN,2.708,2008-03-28T04:00:00Z,647647,NA,NA,NA,MNPCA-66-0039-00-207,MAZASKA,STORET,2031719,7.04E+12,2.705,4020,66-0039-00-205,NA,NA,1,1,10,10
4020,34242458,7.04E+12,Mazaska Lake,Mazaska Lake,Rice,27131,44.37272581,-93.39624856,MN,2.708,2008-03-28T04:00:00Z,647647,NA,NA,NA,MNPCA-66-0039-00-208,MAZASKA,STORET,2031719,7.04E+12,2.705,4020,66-0039-00-205,NA,NA,1,1,10,10
4021,69885762,7.05E+12,White Birch Lake,White Birch Lake,Vilas,55125,46.06343379,-89.52288644,WI,0.457,2003-02-07T05:00:00Z,1576626,NA,NA,NA,NALMS-6169,Ballard,STORET,13343968,7.05E+12,0.457,4021,2340500,NA,NA,1,1,4,0
4021,69885762,7.05E+12,White Birch Lake,White Birch Lake,Vilas,55125,46.06343379,-89.52288644,WI,0.457,2003-02-07T05:00:00Z,1576626,NA,NA,NA,WIDNR_WQX-10005995,WHITE BIRCH LAKE - 00 T41R8E  S5,STORET,13343968,7.05E+12,0.457,4021,2340500,NA,NA,1,1,4,0
4021,69885762,7.05E+12,White Birch Lake,White Birch Lake,Vilas,55125,46.06343379,-89.52288644,WI,0.457,2003-02-07T05:00:00Z,1576626,NA,NA,NA,WIDNR_WQX-10019921,White Birch Lake -- Access,STORET,13343968,7.05E+12,0.457,4021,2340500,NA,NA,1,1,4,0
4021,69885762,7.05E+12,White Birch Lake,White Birch Lake,Vilas,55125,46.06343379,-89.52288644,WI,0.457,2003-02-07T05:00:00Z,1576626,NA,NA,NA,WIDNR_WQX-643272,White Birch Lake - Deep Hole,STORET,13343968,7.05E+12,0.457,4021,2340500,NA,NA,1,1,4,0
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-100,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-100,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-101,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-101,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-102,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-102,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-103,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-103,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-104,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-104,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-201,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-201,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-202,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-202,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-203,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-203,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-204,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-204,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-205,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-205,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-206,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-206,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-207,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-207,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-208,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-208,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-209,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-209,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-210,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-210,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-211,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-211,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-212,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-212,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-213,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-213,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-214,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-214,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-215,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-215,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-216,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-216,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-217,BURNTSIDE,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-217,BURNTSIDE,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-218,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-218,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-219,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-219,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-220,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-220,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-221,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-221,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-222,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-222,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-223,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-223,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-224,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-224,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-225,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-225,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-226,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-226,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-227,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-227,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-228,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-228,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-229,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-229,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-230,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-230,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-231,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-231,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-232,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-232,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-233,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-233,Burntside,STORET,7107329,9.03E+12,19.107,4024,69-0118-00-104,NA,NA,2,1,45,44
4024,120019231,9.03E+12,Burntside Lake,Burntside Lake,St. Louis,27137,47.93153745,-91.97382534,MN,29.18142139,2016-07-13T04:00:00Z,660918,NA,NA,NA,MNPCA-69-0118-00-234,Burntside,STORET,7172534,9.03E+12,10.84,4024,69-0118-00-104,NA,NA,2,1,45,44
